fit,income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,vacc_start,dt,repetition,seeding_cases,vacc_per_week,ab_model_infection,t_d3,max_Rt,vfr,vfr_time1,vfr_time2,mu_ab_infection,ICU_scal_omicron,scenario,name,strategy,mu_ab_d1,mu_ab_d2,k,dose_3_fold_increase,hl_s,hl_l,period_s,period_l,ab_50,ab_50_severe,std10,max_Rt_omicron,hosp_scal_omicron
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,9,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,53,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,9,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,54,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,55,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,56,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,57,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,58,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,59,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,10,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,60,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,61,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,62,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,63,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,64,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,65,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,11,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,66,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,67,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,68,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,69,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,70,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,71,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,12,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,72,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,73,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,74,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,75,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,76,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,77,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,13,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,78,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,79,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,80,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,81,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,82,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,83,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,14,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,84,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,85,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,86,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,87,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,88,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,89,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,15,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,90,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,91,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,92,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,93,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,94,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,95,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,16,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,96,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,97,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,98,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,99,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.015,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,100,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.015,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,101,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,17,10,0.015,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,102,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,18,10,0.02,TRUE,180,4,3.9,11/27/2021,12/31/2021,1.7,0.42,103,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4,0.5
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,18,10,0.02,TRUE,180,4,2.9,11/27/2021,12/31/2021,1.7,0.42,104,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,3.75,0.3
imp_v2_20211219_AZPD2=FALSE_SB=TRUE_NewDecay=TRUE_SD1,LMIC,1000000,Present,2,Oxford-AstraZeneca,0.8,5,4/1/2021,0.25,18,10,0.02,TRUE,180,4,5.5,11/27/2021,12/31/2021,1.7,0.42,105,rq2_lmic_abmodel_omicron_SD1,same_doses,0.07475251085590617,0.2048123424065354,3.0857413230449935,1.5515206590142605,47.91690532639045,540.1111088473533,94.16301909685886,365.7872479373359,0.1144587706381861,0.01811700242047934,0.44,4.25,0.6
